TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,LoginAttempts,AccountBalance,PreviousTransactionDate
TRANSACTIONS1000BASELINE000700,ACB00100,174.04,2024-02-24T13:00:00,Debit,Portland,ATM,49,Student,3,9295.69,2024-02-22T06:00:00
TRANSACTIONS1000BASELINE000701,ACB00101,5.00,2024-01-16T23:00:00,Credit,El Paso,ATM,54,Retired,1,5728.86,2024-01-16T17:00:00
TRANSACTIONS1000BASELINE000702,ACB00102,439.55,2024-01-18T02:00:00,Credit,Charlotte,ATM,48,Engineer,1,7683.76,2024-01-16T12:00:00
TRANSACTIONS1000BASELINE000703,ACB00103,511.34,2024-02-10T11:00:00,Credit,Fresno,Online,34,Student,1,3330.31,2024-02-10T01:00:00
TRANSACTIONS1000BASELINE000704,ACB00104,1090.85,2024-01-22T04:00:00,Debit,Philadelphia,ATM,28,Student,1,1633.68,2024-01-21T13:00:00
TRANSACTIONS1000BASELINE000705,ACB00105,115.44,2024-01-17T09:00:00,Debit,Memphis,Branch,50,Doctor,1,8608.20,2024-01-15T10:00:00
TRANSACTIONS1000BASELINE000706,ACB00106,572.40,2024-02-15T09:00:00,Debit,Mesa,Online,44,Engineer,1,7407.77,2024-02-12T08:00:00
TRANSACTIONS1000BASELINE000707,ACB00107,164.16,2024-02-10T12:00:00,Debit,Boston,ATM,46,Retired,2,5298.61,2024-02-09T07:00:00
TRANSACTIONS1000BASELINE000708,ACB00108,478.62,2024-01-23T20:00:00,Debit,Omaha,Branch,35,Doctor,1,4145.84,2024-01-21T10:00:00
TRANSACTIONS1000BASELINE000709,ACB00109,175.47,2024-02-02T01:00:00,Credit,Tucson,Online,39,Student,1,6471.03,2024-01-29T15:00:00
TRANSACTIONS1000BASELINE000710,ACB00110,475.29,2024-01-31T07:00:00,Debit,San Jose,Online,37,Engineer,1,5259.65,2024-01-28T07:00:00
TRANSACTIONS1000BASELINE000711,ACB00111,592.18,2024-02-04T17:00:00,Debit,Atlanta,Branch,43,Doctor,2,5405.87,2024-02-04T00:00:00
TRANSACTIONS1000BASELINE000712,ACB00112,666.12,2024-01-19T07:00:00,Debit,Memphis,ATM,38,Student,1,3701.05,2024-01-16T09:00:00
TRANSACTIONS1000BASELINE000713,ACB00113,149.33,2024-01-19T12:00:00,Debit,Miami,Online,39,Student,1,7370.77,2024-01-18T12:00:00
TRANSACTIONS1000BASELINE000714,ACB00114,719.85,2024-01-29T05:00:00,Debit,San Jose,Online,41,Engineer,1,2920.52,2024-01-25T20:00:00
TRANSACTIONS1000BASELINE000715,ACB00115,274.66,2024-01-26T12:00:00,Debit,Milwaukee,ATM,47,Engineer,1,3398.79,2024-01-24T23:00:00
TRANSACTIONS1000BASELINE000716,ACB00116,344.15,2024-02-19T22:00:00,Credit,Albuquerque,Branch,43,Student,1,2265.42,2024-02-16T21:00:00
TRANSACTIONS1000BASELINE000717,ACB00117,455.97,2024-01-14T12:00:00,Debit,Philadelphia,Online,41,Retired,1,3111.00,2024-01-14T04:00:00
TRANSACTIONS1000BASELINE000718,ACB00118,106.47,2024-01-19T19:00:00,Debit,Philadelphia,ATM,51,Retired,1,6028.48,2024-01-17T23:00:00
TRANSACTIONS1000BASELINE000719,ACB00119,1451.22,2024-01-23T13:00:00,Debit,Memphis,Online,44,Engineer,1,2271.98,2024-01-20T16:00:00
TRANSACTIONS1000BASELINE000720,ACB00120,5.00,2024-02-16T23:00:00,Credit,Philadelphia,Branch,24,Student,1,3634.66,2024-02-13T01:00:00
TRANSACTIONS1000BASELINE000721,ACB00001,322.18,2024-01-25T07:00:00,Credit,Jacksonville,ATM,39,Student,1,6735.27,2024-01-24T16:00:00
TRANSACTIONS1000BASELINE000722,ACB00002,250.43,2024-02-09T00:00:00,Debit,San Antonio,ATM,47,Retired,1,3570.45,2024-02-08T00:00:00
TRANSACTIONS1000BASELINE000723,ACB00003,38.01,2024-02-17T08:00:00,Debit,Indianapolis,ATM,47,Engineer,2,4937.18,2024-02-16T10:00:00
TRANSACTIONS1000BASELINE000724,ACB00004,37.22,2024-01-30T12:00:00,Debit,Raleigh,ATM,55,Retired,3,5071.70,2024-01-27T23:00:00
TRANSACTIONS1000BASELINE000725,ACB00005,174.28,2024-02-11T09:00:00,Debit,Jacksonville,Branch,47,Doctor,1,2835.32,2024-02-11T02:00:00
TRANSACTIONS1000BASELINE000726,ACB00006,174.07,2024-01-19T04:00:00,Debit,Omaha,Online,60,Retired,1,4944.95,2024-01-16T11:00:00
TRANSACTIONS1000BASELINE000727,ACB00007,985.78,2024-02-24T21:00:00,Credit,Sacramento,ATM,43,Student,1,2590.38,2024-02-24T08:00:00
TRANSACTIONS1000BASELINE000728,ACB00008,193.49,2024-02-10T15:00:00,Debit,Charlotte,Online,56,Engineer,1,5024.93,2024-02-07T11:00:00
TRANSACTIONS1000BASELINE000729,ACB00009,528.57,2024-02-12T15:00:00,Debit,Austin,ATM,48,Engineer,1,4639.58,2024-02-11T23:00:00
TRANSACTIONS1000BASELINE000730,ACB00010,5.00,2024-01-17T04:00:00,Debit,New York,Branch,52,Retired,1,5879.11,2024-01-15T20:00:00
TRANSACTIONS1000BASELINE000731,ACB00011,770.89,2024-01-16T00:00:00,Credit,Virginia Beach,Online,43,Student,1,6060.99,2024-01-15T16:00:00
TRANSACTIONS1000BASELINE000732,ACB00012,28.61,2024-02-10T23:00:00,Credit,Philadelphia,Branch,44,Student,1,4025.66,2024-02-07T09:00:00
TRANSACTIONS1000BASELINE000733,ACB00013,104.95,2024-02-12T16:00:00,Credit,Indianapolis,Online,54,Engineer,1,7876.04,2024-02-08T17:00:00
TRANSACTIONS1000BASELINE000734,ACB00014,201.80,2024-02-15T22:00:00,Debit,Charlotte,Online,48,Engineer,2,7222.53,2024-02-12T09:00:00
TRANSACTIONS1000BASELINE000735,ACB00015,247.09,2024-02-20T23:00:00,Debit,Omaha,Branch,32,Student,1,1376.81,2024-02-17T22:00:00
TRANSACTIONS1000BASELINE000736,ACB00016,279.80,2024-02-02T19:00:00,Debit,Fort Worth,ATM,28,Student,1,9905.14,2024-01-30T01:00:00
TRANSACTIONS1000BASELINE000737,ACB00017,524.49,2024-02-17T17:00:00,Debit,Jacksonville,ATM,47,Engineer,2,4274.41,2024-02-15T19:00:00
TRANSACTIONS1000BASELINE000738,ACB00018,849.29,2024-02-11T02:00:00,Credit,Oklahoma City,Branch,40,Engineer,3,4670.49,2024-02-10T13:00:00
TRANSACTIONS1000BASELINE000739,ACB00019,5.00,2024-02-06T05:00:00,Debit,Philadelphia,Online,46,Retired,1,5081.36,2024-02-05T04:00:00
TRANSACTIONS1000BASELINE000740,ACB00020,519.82,2024-02-20T18:00:00,Debit,Milwaukee,ATM,59,Engineer,1,3224.45,2024-02-20T05:00:00
TRANSACTIONS1000BASELINE000741,ACB00021,634.44,2024-02-21T09:00:00,Debit,Memphis,Online,60,Retired,1,5184.92,2024-02-19T15:00:00
TRANSACTIONS1000BASELINE000742,ACB00022,280.84,2024-02-25T09:00:00,Debit,Dallas,Online,52,Retired,1,4901.36,2024-02-23T00:00:00
TRANSACTIONS1000BASELINE000743,ACB00023,659.78,2024-01-27T20:00:00,Debit,San Francisco,ATM,53,Doctor,1,3291.87,2024-01-26T00:00:00
TRANSACTIONS1000BASELINE000744,ACB00024,138.99,2024-01-29T01:00:00,Debit,Memphis,ATM,45,Doctor,2,7859.42,2024-01-25T01:00:00
TRANSACTIONS1000BASELINE000745,ACB00025,551.81,2024-02-29T19:00:00,Debit,Nashville,Branch,44,Student,1,6585.14,2024-02-26T20:00:00
TRANSACTIONS1000BASELINE000746,ACB00026,153.03,2024-01-28T01:00:00,Credit,Sacramento,Online,41,Student,1,3865.80,2024-01-26T14:00:00
TRANSACTIONS1000BASELINE000747,ACB00027,171.56,2024-01-15T10:00:00,Debit,Washington,Branch,39,Student,1,3703.66,2024-01-12T16:00:00
TRANSACTIONS1000BASELINE000748,ACB00028,369.63,2024-01-28T10:00:00,Debit,Miami,Online,44,Engineer,1,6420.61,2024-01-28T03:00:00
TRANSACTIONS1000BASELINE000749,ACB00029,324.15,2024-01-15T06:00:00,Debit,Colorado Springs,ATM,46,Doctor,1,6061.88,2024-01-11T21:00:00
TRANSACTIONS1000BASELINE000750,ACB00030,208.03,2024-02-10T18:00:00,Credit,San Diego,Online,48,Engineer,1,3289.26,2024-02-10T00:00:00
TRANSACTIONS1000BASELINE000751,ACB00031,153.60,2024-02-09T02:00:00,Debit,Albuquerque,ATM,45,Student,1,2152.41,2024-02-05T12:00:00
TRANSACTIONS1000BASELINE000752,ACB00032,340.20,2024-02-15T02:00:00,Debit,Indianapolis,Branch,32,Student,1,3381.78,2024-02-14T11:00:00
TRANSACTIONS1000BASELINE000753,ACB00033,200.37,2024-01-30T14:00:00,Debit,Phoenix,ATM,52,Engineer,1,2129.86,2024-01-27T11:00:00
TRANSACTIONS1000BASELINE000754,ACB00034,5.00,2024-02-20T22:00:00,Debit,Baltimore,Online,51,Retired,1,4565.86,2024-02-20T05:00:00
TRANSACTIONS1000BASELINE000755,ACB00035,194.06,2024-01-13T11:00:00,Debit,Sacramento,Branch,38,Student,1,2795.73,2024-01-11T19:00:00
TRANSACTIONS1000BASELINE000756,ACB00036,307.89,2024-01-16T21:00:00,Debit,Los Angeles,ATM,28,Student,1,7397.74,2024-01-13T15:00:00
TRANSACTIONS1000BASELINE000757,ACB00037,26.55,2024-02-22T11:00:00,Debit,Milwaukee,ATM,43,Engineer,1,5913.09,2024-02-20T23:00:00
TRANSACTIONS1000BASELINE000758,ACB00038,5.00,2024-02-06T21:00:00,Debit,Memphis,Branch,53,Doctor,1,4277.10,2024-02-03T07:00:00
TRANSACTIONS1000BASELINE000759,ACB00039,396.77,2024-01-26T17:00:00,Debit,Dallas,ATM,44,Engineer,1,2985.93,2024-01-25T07:00:00
TRANSACTIONS1000BASELINE000760,ACB00040,351.07,2024-01-21T19:00:00,Debit,San Jose,Online,45,Student,1,3819.89,2024-01-19T06:00:00
TRANSACTIONS1000BASELINE000761,ACB00041,262.44,2024-01-31T00:00:00,Debit,Los Angeles,Online,45,Student,3,6100.04,2024-01-28T23:00:00
TRANSACTIONS1000BASELINE000762,ACB00042,416.77,2024-02-21T11:00:00,Debit,Colorado Springs,Online,48,Doctor,1,7500.92,2024-02-19T23:00:00
TRANSACTIONS1000BASELINE000763,ACB00043,534.80,2024-02-18T14:00:00,Debit,Houston,Branch,53,Retired,1,4666.83,2024-02-16T09:00:00
TRANSACTIONS1000BASELINE000764,ACB00044,511.82,2024-02-16T10:00:00,Debit,Charlotte,ATM,37,Student,2,2451.27,2024-02-13T12:00:00
TRANSACTIONS1000BASELINE000765,ACB00045,142.91,2024-01-30T14:00:00,Debit,Philadelphia,ATM,71,Retired,1,6121.93,2024-01-27T21:00:00
TRANSACTIONS1000BASELINE000766,ACB00046,333.31,2024-02-16T23:00:00,Debit,Raleigh,Branch,43,Engineer,1,8318.83,2024-02-15T15:00:00
TRANSACTIONS1000BASELINE000767,ACB00047,254.60,2024-02-06T01:00:00,Credit,Jacksonville,Branch,40,Student,1,5637.17,2024-02-03T19:00:00
TRANSACTIONS1000BASELINE000768,ACB00048,204.74,2024-01-19T22:00:00,Debit,Milwaukee,Online,53,Doctor,1,7270.88,2024-01-18T16:00:00
TRANSACTIONS1000BASELINE000769,ACB00049,5.00,2024-01-29T02:00:00,Credit,Raleigh,Branch,56,Retired,2,7272.08,2024-01-28T06:00:00
TRANSACTIONS1000BASELINE000770,ACB00050,71.72,2024-02-27T09:00:00,Debit,Louisville,ATM,46,Retired,1,3834.14,2024-02-25T09:00:00
TRANSACTIONS1000BASELINE000771,ACB00051,86.12,2024-02-14T13:00:00,Debit,Mesa,Online,52,Retired,1,5434.74,2024-02-12T11:00:00
TRANSACTIONS1000BASELINE000772,ACB00052,293.25,2024-02-03T09:00:00,Debit,Boston,ATM,46,Retired,1,4400.41,2024-01-31T20:00:00
TRANSACTIONS1000BASELINE000773,ACB00053,185.14,2024-02-29T14:00:00,Credit,Omaha,Branch,47,Doctor,1,4273.45,2024-02-25T15:00:00
TRANSACTIONS1000BASELINE000774,ACB00054,287.92,2024-01-19T03:00:00,Debit,Milwaukee,ATM,35,Student,1,3791.89,2024-01-15T05:00:00
TRANSACTIONS1000BASELINE000775,ACB00055,203.65,2024-02-06T03:00:00,Credit,Louisville,Online,54,Engineer,2,5520.93,2024-02-04T09:00:00
TRANSACTIONS1000BASELINE000776,ACB00056,153.02,2024-01-22T01:00:00,Debit,Fresno,ATM,25,Student,1,867.48,2024-01-20T17:00:00
TRANSACTIONS1000BASELINE000777,ACB00057,429.04,2024-02-04T09:00:00,Debit,Indianapolis,Online,37,Student,1,3787.62,2024-02-03T15:00:00
TRANSACTIONS1000BASELINE000778,ACB00058,337.07,2024-02-14T10:00:00,Debit,San Antonio,Online,48,Engineer,1,4260.60,2024-02-11T06:00:00
TRANSACTIONS1000BASELINE000779,ACB00059,106.72,2024-01-14T15:00:00,Debit,Boston,Online,40,Doctor,2,6277.74,2024-01-12T21:00:00
TRANSACTIONS1000BASELINE000780,ACB00060,738.39,2024-02-19T13:00:00,Debit,Dallas,Branch,60,Doctor,1,3217.66,2024-02-15T14:00:00
TRANSACTIONS1000BASELINE000781,ACB00061,133.21,2024-02-09T10:00:00,Credit,Chicago,Online,38,Student,1,3145.96,2024-02-07T00:00:00
TRANSACTIONS1000BASELINE000782,ACB00062,236.55,2024-02-27T12:00:00,Debit,Miami,ATM,45,Student,1,4427.66,2024-02-23T18:00:00
TRANSACTIONS1000BASELINE000783,ACB00063,261.79,2024-02-09T22:00:00,Debit,Sacramento,Online,28,Student,1,4362.52,2024-02-08T18:00:00
TRANSACTIONS1000BASELINE000784,ACB00064,388.33,2024-02-01T16:00:00,Credit,Louisville,ATM,32,Student,1,3392.72,2024-01-31T17:00:00
TRANSACTIONS1000BASELINE000785,ACB00065,114.03,2024-01-17T04:00:00,Debit,Jacksonville,ATM,49,Engineer,1,5553.32,2024-01-16T00:00:00
TRANSACTIONS1000BASELINE000786,ACB00066,540.80,2024-02-12T19:00:00,Debit,Portland,ATM,50,Engineer,1,4282.63,2024-02-10T17:00:00
TRANSACTIONS1000BASELINE000787,ACB00067,114.73,2024-02-21T05:00:00,Credit,Jacksonville,Branch,47,Doctor,1,5182.44,2024-02-17T16:00:00
TRANSACTIONS1000BASELINE000788,ACB00068,56.64,2024-02-02T09:00:00,Debit,Seattle,Branch,58,Retired,1,4610.96,2024-01-29T22:00:00
TRANSACTIONS1000BASELINE000789,ACB00069,1386.09,2024-01-17T00:00:00,Debit,Tucson,Online,39,Doctor,1,5860.17,2024-01-13T22:00:00
TRANSACTIONS1000BASELINE000790,ACB00070,286.16,2024-01-25T09:00:00,Debit,Raleigh,Online,48,Student,1,3423.95,2024-01-23T15:00:00
TRANSACTIONS1000BASELINE000791,ACB00071,416.29,2024-02-18T17:00:00,Debit,Washington,Branch,39,Student,1,2544.24,2024-02-15T10:00:00
TRANSACTIONS1000BASELINE000792,ACB00072,397.52,2024-02-06T20:00:00,Debit,Fort Worth,Branch,49,Doctor,1,5838.18,2024-02-04T02:00:00
TRANSACTIONS1000BASELINE000793,ACB00073,5.00,2024-02-17T23:00:00,Debit,Omaha,ATM,42,Student,2,3187.62,2024-02-15T15:00:00
TRANSACTIONS1000BASELINE000794,ACB00074,201.77,2024-02-10T05:00:00,Debit,Las Vegas,ATM,59,Doctor,2,10741.82,2024-02-06T19:00:00
TRANSACTIONS1000BASELINE000795,ACB00075,150.36,2024-02-28T21:00:00,Debit,Virginia Beach,ATM,47,Retired,1,7641.76,2024-02-26T14:00:00
TRANSACTIONS1000BASELINE000796,ACB00076,122.43,2024-02-20T13:00:00,Debit,Milwaukee,Online,49,Engineer,1,8601.02,2024-02-18T20:00:00
TRANSACTIONS1000BASELINE000797,ACB00077,181.78,2024-01-18T18:00:00,Debit,Raleigh,Branch,51,Retired,1,4725.19,2024-01-15T17:00:00
TRANSACTIONS1000BASELINE000798,ACB00078,651.86,2024-01-22T21:00:00,Debit,Seattle,ATM,42,Student,2,3544.59,2024-01-19T01:00:00
TRANSACTIONS1000BASELINE000799,ACB00079,10.48,2024-02-11T00:00:00,Debit,Portland,ATM,40,Doctor,1,4854.99,2024-02-09T10:00:00
TRANSACTIONS1000BASELINE000800,ACB00080,5.00,2024-02-05T08:00:00,Credit,San Jose,Online,43,Student,1,5380.29,2024-02-04T10:00:00
TRANSACTIONS1000BASELINE000801,ACB00081,612.67,2024-02-14T13:00:00,Debit,Omaha,ATM,42,Student,2,2775.56,2024-02-10T22:00:00
TRANSACTIONS1000BASELINE000802,ACB00082,274.78,2024-02-26T03:00:00,Debit,Washington,Online,43,Doctor,1,5852.90,2024-02-22T16:00:00
TRANSACTIONS1000BASELINE000803,ACB00083,108.20,2024-02-25T05:00:00,Credit,Seattle,Online,32,Engineer,1,9485.83,2024-02-23T02:00:00
TRANSACTIONS1000BASELINE000804,ACB00084,111.13,2024-02-20T19:00:00,Debit,Louisville,Branch,43,Student,1,2326.05,2024-02-18T06:00:00
TRANSACTIONS1000BASELINE000805,ACB00085,505.85,2024-02-04T00:00:00,Debit,Fort Worth,ATM,48,Engineer,1,5211.90,2024-02-01T23:00:00
TRANSACTIONS1000BASELINE000806,ACB00086,271.05,2024-03-01T07:00:00,Debit,Memphis,Online,37,Engineer,1,2997.86,2024-02-28T12:00:00
TRANSACTIONS1000BASELINE000807,ACB00087,403.82,2024-02-23T13:00:00,Debit,Philadelphia,Branch,40,Student,1,3064.15,2024-02-22T19:00:00
TRANSACTIONS1000BASELINE000808,ACB00088,371.39,2024-01-17T05:00:00,Debit,Columbus,Branch,25,Student,1,2568.84,2024-01-15T15:00:00
TRANSACTIONS1000BASELINE000809,ACB00089,29.28,2024-02-01T14:00:00,Credit,Raleigh,Online,46,Retired,1,3262.71,2024-01-30T08:00:00
TRANSACTIONS1000BASELINE000810,ACB00090,495.49,2024-02-07T06:00:00,Credit,Indianapolis,Branch,35,Engineer,1,1445.68,2024-02-04T05:00:00
TRANSACTIONS1000BASELINE000811,ACB00091,1133.04,2024-02-27T17:00:00,Debit,Miami,Branch,44,Doctor,2,2679.12,2024-02-25T04:00:00
TRANSACTIONS1000BASELINE000812,ACB00092,958.21,2024-02-11T01:00:00,Debit,New York,Online,39,Doctor,1,2059.60,2024-02-09T16:00:00
TRANSACTIONS1000BASELINE000813,ACB00093,505.66,2024-02-26T23:00:00,Debit,Detroit,Branch,39,Engineer,1,6627.44,2024-02-25T00:00:00
TRANSACTIONS1000BASELINE000814,ACB00094,538.93,2024-01-27T11:00:00,Debit,Raleigh,ATM,49,Doctor,1,17017.64,2024-01-25T13:00:00
TRANSACTIONS1000BASELINE000815,ACB00095,472.75,2024-02-24T21:00:00,Debit,Chicago,Branch,55,Retired,2,11259.83,2024-02-23T11:00:00
TRANSACTIONS1000BASELINE000816,ACB00096,366.69,2024-02-19T09:00:00,Debit,Chicago,ATM,53,Doctor,1,6099.07,2024-02-18T20:00:00
TRANSACTIONS1000BASELINE000817,ACB00097,484.98,2024-02-08T07:00:00,Debit,Fresno,Branch,52,Retired,1,2877.28,2024-02-07T14:00:00
TRANSACTIONS1000BASELINE000818,ACB00098,331.81,2024-03-02T06:00:00,Debit,Washington,Online,38,Student,1,4384.02,2024-02-28T19:00:00
TRANSACTIONS1000BASELINE000819,ACB00099,146.61,2024-02-23T22:00:00,Credit,Seattle,Online,58,Retired,2,2348.56,2024-02-22T09:00:00
TRANSACTIONS1000BASELINE000820,ACB00100,115.46,2024-02-26T22:00:00,Debit,San Francisco,Branch,49,Student,1,11839.80,2024-02-24T13:00:00
TRANSACTIONS1000BASELINE000821,ACB00101,1012.77,2024-01-18T15:00:00,Debit,Fort Worth,Online,54,Retired,1,7793.66,2024-01-16T23:00:00
TRANSACTIONS1000BASELINE000822,ACB00102,175.17,2024-01-21T22:00:00,Debit,Chicago,Online,48,Engineer,1,4278.57,2024-01-18T02:00:00
TRANSACTIONS1000BASELINE000823,ACB00103,331.16,2024-02-13T15:00:00,Debit,Memphis,Branch,34,Student,1,2515.61,2024-02-10T11:00:00
TRANSACTIONS1000BASELINE000824,ACB00104,912.90,2024-01-22T15:00:00,Credit,Philadelphia,ATM,28,Student,2,1940.98,2024-01-22T04:00:00
TRANSACTIONS1000BASELINE000825,ACB00105,1006.13,2024-01-20T19:00:00,Debit,Sacramento,Branch,50,Doctor,1,6329.77,2024-01-17T09:00:00
TRANSACTIONS1000BASELINE000826,ACB00106,137.17,2024-02-16T18:00:00,Debit,Mesa,Online,44,Engineer,1,3710.87,2024-02-15T09:00:00
TRANSACTIONS1000BASELINE000827,ACB00107,5.00,2024-02-12T12:00:00,Debit,San Antonio,Branch,46,Retired,1,3170.17,2024-02-10T12:00:00
TRANSACTIONS1000BASELINE000828,ACB00108,389.46,2024-01-26T19:00:00,Debit,Virginia Beach,Branch,35,Doctor,1,8832.65,2024-01-23T20:00:00
TRANSACTIONS1000BASELINE000829,ACB00109,363.02,2024-02-04T11:00:00,Credit,El Paso,ATM,39,Student,2,6554.06,2024-02-02T01:00:00
TRANSACTIONS1000BASELINE000830,ACB00110,684.10,2024-02-03T12:00:00,Debit,San Antonio,ATM,37,Engineer,1,7933.92,2024-01-31T07:00:00
TRANSACTIONS1000BASELINE000831,ACB00111,5.00,2024-02-05T04:00:00,Credit,Chicago,ATM,43,Doctor,1,6098.81,2024-02-04T17:00:00
TRANSACTIONS1000BASELINE000832,ACB00112,368.44,2024-01-22T10:00:00,Debit,Tucson,Online,38,Student,2,2647.29,2024-01-19T07:00:00
TRANSACTIONS1000BASELINE000833,ACB00113,230.47,2024-01-21T20:00:00,Debit,Boston,Online,39,Student,3,6882.27,2024-01-19T12:00:00
TRANSACTIONS1000BASELINE000834,ACB00114,616.45,2024-01-31T13:00:00,Debit,Tucson,Online,41,Engineer,2,2077.66,2024-01-29T05:00:00
TRANSACTIONS1000BASELINE000835,ACB00115,104.24,2024-01-27T07:00:00,Debit,Philadelphia,Branch,47,Engineer,1,2906.46,2024-01-26T12:00:00
TRANSACTIONS1000BASELINE000836,ACB00116,546.86,2024-02-20T21:00:00,Credit,Columbus,Branch,43,Student,1,3509.80,2024-02-19T22:00:00
TRANSACTIONS1000BASELINE000837,ACB00117,1192.23,2024-01-16T08:00:00,Debit,Tucson,ATM,41,Retired,1,1719.85,2024-01-14T12:00:00
TRANSACTIONS1000BASELINE000838,ACB00118,5.00,2024-01-21T19:00:00,Debit,San Francisco,ATM,51,Retired,1,4474.88,2024-01-19T19:00:00
TRANSACTIONS1000BASELINE000839,ACB00119,5.00,2024-01-24T18:00:00,Credit,Memphis,Online,44,Engineer,1,3358.28,2024-01-23T13:00:00
TRANSACTIONS1000BASELINE000840,ACB00120,462.21,2024-02-19T08:00:00,Debit,Indianapolis,Online,24,Student,1,4637.21,2024-02-16T23:00:00
TRANSACTIONS1000BASELINE000841,ACB00001,386.03,2024-01-25T19:00:00,Debit,Las Vegas,Branch,39,Student,1,4736.80,2024-01-25T07:00:00
TRANSACTIONS1000BASELINE000842,ACB00002,509.03,2024-02-11T01:00:00,Credit,Austin,Branch,47,Retired,1,3214.04,2024-02-09T00:00:00
TRANSACTIONS1000BASELINE000843,ACB00003,101.35,2024-02-19T09:00:00,Debit,San Francisco,Branch,47,Engineer,1,6204.41,2024-02-17T08:00:00
TRANSACTIONS1000BASELINE000844,ACB00004,193.38,2024-02-03T12:00:00,Debit,Fresno,ATM,55,Retired,1,4515.64,2024-01-30T12:00:00
TRANSACTIONS1000BASELINE000845,ACB00005,161.54,2024-02-14T02:00:00,Debit,Austin,Online,47,Doctor,1,5036.36,2024-02-11T09:00:00
TRANSACTIONS1000BASELINE000846,ACB00006,387.82,2024-01-21T20:00:00,Debit,Philadelphia,ATM,60,Retired,1,7430.91,2024-01-19T04:00:00
TRANSACTIONS1000BASELINE000847,ACB00007,1509.71,2024-02-25T06:00:00,Debit,Seattle,Online,43,Student,1,2813.78,2024-02-24T21:00:00
TRANSACTIONS1000BASELINE000848,ACB00008,250.30,2024-02-11T15:00:00,Credit,Charlotte,Online,56,Engineer,1,8826.26,2024-02-10T15:00:00
TRANSACTIONS1000BASELINE000849,ACB00009,149.41,2024-02-15T21:00:00,Debit,Tucson,ATM,48,Engineer,2,4717.57,2024-02-12T15:00:00
TRANSACTIONS1000BASELINE000850,ACB00010,873.65,2024-01-18T11:00:00,Debit,Fresno,ATM,52,Retired,1,5523.33,2024-01-17T04:00:00
TRANSACTIONS1000BASELINE000851,ACB00011,90.35,2024-01-16T22:00:00,Credit,Dallas,ATM,43,Student,1,4860.16,2024-01-16T00:00:00
TRANSACTIONS1000BASELINE000852,ACB00012,151.68,2024-02-11T11:00:00,Debit,Houston,ATM,44,Student,1,4546.69,2024-02-10T23:00:00
TRANSACTIONS1000BASELINE000853,ACB00013,471.65,2024-02-14T03:00:00,Debit,Seattle,Online,54,Engineer,1,7990.59,2024-02-12T16:00:00
TRANSACTIONS1000BASELINE000854,ACB00014,288.13,2024-02-17T22:00:00,Credit,Chicago,Branch,48,Engineer,2,6493.76,2024-02-15T22:00:00
TRANSACTIONS1000BASELINE000855,ACB00015,247.53,2024-02-24T21:00:00,Debit,Omaha,Branch,32,Student,1,1837.23,2024-02-20T23:00:00
TRANSACTIONS1000BASELINE000856,ACB00016,655.27,2024-02-05T11:00:00,Debit,Columbus,ATM,28,Student,1,5766.51,2024-02-02T19:00:00
TRANSACTIONS1000BASELINE000857,ACB00017,718.85,2024-02-18T01:00:00,Debit,Washington,ATM,47,Engineer,1,6872.50,2024-02-17T17:00:00
TRANSACTIONS1000BASELINE000858,ACB00018,5.00,2024-02-13T23:00:00,Debit,Indianapolis,ATM,40,Engineer,2,3837.55,2024-02-11T02:00:00
TRANSACTIONS1000BASELINE000859,ACB00019,163.04,2024-02-10T03:00:00,Credit,Indianapolis,Online,46,Retired,1,4373.23,2024-02-06T05:00:00
TRANSACTIONS1000BASELINE000860,ACB00020,499.45,2024-02-23T15:00:00,Debit,Milwaukee,ATM,59,Engineer,1,1111.02,2024-02-20T18:00:00
TRANSACTIONS1000BASELINE000861,ACB00021,594.78,2024-02-22T13:00:00,Credit,Memphis,ATM,60,Retired,1,4254.44,2024-02-21T09:00:00
TRANSACTIONS1000BASELINE000862,ACB00022,104.81,2024-02-29T05:00:00,Debit,Dallas,Branch,52,Retired,1,4233.55,2024-02-25T09:00:00
TRANSACTIONS1000BASELINE000863,ACB00023,5.00,2024-01-29T09:00:00,Debit,San Francisco,ATM,53,Doctor,1,8953.41,2024-01-27T20:00:00
TRANSACTIONS1000BASELINE000864,ACB00024,93.64,2024-01-29T17:00:00,Debit,Philadelphia,ATM,45,Doctor,1,7142.60,2024-01-29T01:00:00
TRANSACTIONS1000BASELINE000865,ACB00025,1724.45,2024-03-04T18:00:00,Debit,Portland,ATM,44,Student,1,5701.40,2024-02-29T19:00:00
TRANSACTIONS1000BASELINE000866,ACB00026,269.49,2024-01-29T23:00:00,Credit,Sacramento,Branch,41,Student,1,3735.69,2024-01-28T01:00:00
TRANSACTIONS1000BASELINE000867,ACB00027,41.59,2024-01-18T14:00:00,Debit,Kansas City,Online,39,Student,1,6797.22,2024-01-15T10:00:00
TRANSACTIONS1000BASELINE000868,ACB00028,89.12,2024-01-30T15:00:00,Debit,New York,Branch,44,Engineer,2,7380.68,2024-01-28T10:00:00
TRANSACTIONS1000BASELINE000869,ACB00029,305.79,2024-01-17T17:00:00,Debit,Los Angeles,ATM,46,Doctor,1,5233.81,2024-01-15T06:00:00
